step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
185.0,29,105.0,0.4430379746835443,8.728492113822654,0,3.0,0.6126244705824322,0,13.0,0.7945402104528315,5,10.0,0.3485933327922673,1,20.0,0.7431079296870573,0,1.0,0.6391896823167702,1,14.0,0.549082545993643,1,32.0,0.1617637281229418,3,22.0,0.24521106887575972,3,18.0,0.4833127920322077,4,28.0,0.5377811564177242,3,16.0,0.48665812137860087,2,6.0,0.5230991159624108,0,14.0,0.82795952775378,2,7.0,0.6581807350045029,2,14.0,0.7218068865330219,2,13.0,0.6478504329962156,29,231.0
190.0,35,123.0,0.5394736842105263,8.709930889633608,2,7.0,0.7042004778194157,3,6.0,0.6619940528216515,4,28.0,0.11292001198018772,3,13.0,0.48564126638831745,3,10.0,0.46824709818987464,0,6.0,0.7707261243655432,2,18.0,0.6021779945082676,0,17.0,0.7806690479482148,3,33.0,0.7023202411905629,3,25.0,0.32414831542419026,2,16.0,0.5517722861817207,6,28.0,0.212157245318462,0,4.0,0.8309943618890117,2,19.0,0.7329414515418642,2,7.0,0.7363734137853731,0,4.0,0.8829351944146501,35,241.0
195.0,40,206.0,0.9363636363636364,8.52230704421906,4,22.0,0.5213067111545772,2,6.0,0.4431258428865082,5,35.0,0.4875133078660799,4,33.0,0.15134256222302234,1,10.0,0.6712847773489203,1,8.0,0.5241196914404503,2,26.0,0.762911183609112,0,8.0,0.8816981770909066,0,16.0,0.7124988936529466,5,27.0,0.40127356948563275,4,30.0,0.6319434192574653,5,45.0,0.3729574853151656,2,9.0,0.5592777280731493,2,27.0,0.7380536342183983,3,14.0,0.6462138682516442,0,0.0,0.8407246693583713,40,316.0
200.0,28,100.0,0.43478260869565216,8.121677686224597,1,15.0,0.5338246659082725,2,14.0,0.6068233588785301,1,33.0,0.6583311625478062,0,30.0,0.32117040167346833,3,15.0,0.7083767790103686,2,14.0,0.2297547974932865,0,4.0,0.721903708633562,2,7.0,0.5443806054089945,2,9.0,0.676848009653678,3,32.0,0.5521240930315344,1,23.0,0.4266249840474925,3,36.0,0.67882366041961,2,19.0,0.675949414359587,2,7.0,0.6593057965084583,3,19.0,0.3613174558683199,1,3.0,0.30724289065987936,28,280.0
205.0,35,199.0,0.8291666666666667,8.63600562186997,2,7.0,0.647115249685092,2,26.0,0.7390777116228052,1,13.0,0.6138275060145018,0,6.0,0.8612290943784017,3,28.0,0.5260571744232223,1,11.0,0.5525333591633196,4,10.0,0.3715459064691442,1,6.0,0.1407548952012348,1,4.0,0.37561441939454226,5,34.0,0.5673887148131744,2,8.0,0.449542930049263,3,39.0,0.6510397859970672,1,9.0,0.7423120784888253,4,24.0,0.2616598710232527,3,24.0,0.6675296376402768,2,15.0,0.677108147253204,35,264.0
210.0,23,70.0,0.30042918454935624,8.26463423150187,2,7.0,0.5137551134584373,0,4.0,0.8900203938983597,1,8.0,0.22725106066488315,0,6.0,0.895758074909204,1,16.0,0.3407038907652819,0,4.0,0.7490022603637143,1,16.0,0.5709118593201995,3,18.0,0.2396186772954547,4,23.0,0.43892611480940474,2,34.0,0.38802150446278943,2,10.0,0.37889359228489156,2,25.0,0.3437129820651282,2,15.0,0.8059146846796176,1,29.0,0.5713969996567997,2,17.0,0.6680395390848216,0,8.0,0.7875808017143728,23,240.0
215.0,37,208.0,0.9004329004329005,9.12747710780944,4,21.0,0.5604035788837084,1,3.0,0.7176958266712388,5,29.0,0.4810450397602303,1,4.0,0.628184662092606,3,20.0,0.6857748717443085,1,8.0,0.6296334742255704,1,12.0,0.8491216372627851,3,35.0,0.5156333089353261,0,18.0,0.7351630604032354,4,25.0,0.37220263976728074,5,26.0,0.5667814699196894,3,22.0,0.5126949558312053,2,25.0,0.6852164356682301,1,15.0,0.850471173689404,3,19.0,0.5800363511369915,0,4.0,0.8640468795785409,37,286.0
220.0,19,95.0,0.40425531914893614,8.313149579602083,1,19.0,0.5124261646795737,2,7.0,0.5490741326467186,0,28.0,0.5559934281384213,1,11.0,0.2235113566687594,2,16.0,0.6901251081224822,1,13.0,0.7148859767305512,0,6.0,0.6107699333611285,3,52.0,0.5173818748582465,1,7.0,0.7784158820904791,3,30.0,0.5152485022973402,0,23.0,0.6553578835106876,1,17.0,0.5135306987151638,2,12.0,0.25342549296321304,1,16.0,0.8376814287172176,1,17.0,0.3681784109760698,0,6.0,0.7133970232246102,19,280.0
225.0,45,213.0,0.9141630901287554,8.514615148219253,3,15.0,0.6186028347939604,2,16.0,0.7409782448282901,1,11.0,0.6336095532926422,2,16.0,0.5874864606653942,4,21.0,0.5027243639037446,0,3.0,0.5587883274584143,5,22.0,0.3520353172680428,2,26.0,0.5394498377122375,4,20.0,0.5149053904726933,5,33.0,0.5723688496239716,2,6.0,0.46244640676517473,4,23.0,0.5756458189319708,3,22.0,0.543166814517073,3,23.0,0.3752581992471379,4,24.0,0.6190811169230404,1,8.0,0.774563966898367,45,289.0
230.0,23,61.0,0.2584745762711864,8.190991323893293,1,7.0,0.5920297163233306,0,4.0,0.8530497322296905,2,9.0,0.6083887148191341,0,8.0,0.7241499439822873,1,24.0,0.3850295411321551,0,4.0,0.6868770775020527,1,25.0,0.44244729203060906,4,28.0,0.5792637426455048,1,18.0,0.40890107153377786,1,28.0,0.5349591130238289,3,13.0,0.41106514991906135,1,25.0,0.4929999737933682,3,23.0,0.5557647280063238,2,24.0,0.24280016083051315,1,22.0,0.6796788027342726,2,5.0,0.5560544143740042,23,267.0
235.0,42,237.0,1.0128205128205128,9.437938666142891,2,9.0,0.6839366588277249,2,6.0,0.6451050185699634,4,24.0,0.5631853143054888,0,4.0,0.8360589800062633,3,21.0,0.6692213029229772,1,7.0,0.7688767762738584,3,19.0,0.7381092269934356,4,48.0,0.6080576770871045,2,16.0,0.7599114472056215,3,16.0,0.4705856896472993,4,30.0,0.6399542796420745,3,19.0,0.6172233013650662,3,24.0,0.6139509279096491,1,18.0,0.7797158031684811,3,15.0,0.5121333957362435,4,25.0,0.6171729605817311,42,301.0
240.0,23,82.0,0.36123348017621143,8.66535426825743,1,7.0,0.6341317313687032,4,25.0,0.3660243794107839,0,21.0,0.5210819076676773,0,8.0,0.8161050525779183,1,13.0,0.7629156432451086,3,18.0,0.5853141634612498,1,10.0,0.5751781784502508,1,29.0,0.57779614386315,2,26.0,0.7679893985981496,3,15.0,0.3045088265737996,1,21.0,0.6706593943581963,2,11.0,0.6209512335250009,1,16.0,0.6178271745192451,1,20.0,0.8450274477732614,1,14.0,0.377314897757082,1,23.0,0.5969495963899752,23,277.0
